site,FGF_r1.30s,FGF_r2.30s,FGF_r3.30s,FGF_r1.2m,FGF_r2.2m,FGF_r3.2m,FGF_r1.5m,FGF_r2.5m,FGF_r3.5m,FGF_r1.30m,FGF_r2.30m,FGF_r3.30m,MAPK1_motif,MTOR_motif,y.MAPK1,y.MTOR,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
HMGA1;53;,0.3830929785828371,0.4036018472844411,0.420976235899981,0.42715461398353005,0.427842631033384,0.44663238622629703,0.414848989995379,0.39681425625007105,0.376087646374486,0.427826668980128,0.432335449933918,0.4054853236067151,0.615384615384615,0.584615384615385,0,0,0,3,1,2,0,1,4,0,4,3,4,1,2,2,0,1,2,4,1,4,3,3,2,2,4,3,3,1,1,0,0,2,1,4,0,4,1,2,2,3,1,3,4,1,4,1,2,2,0,3
ANP32A;15;,0.41965477966608,0.45956589420389704,0.41276789724007396,0.400425137828075,0.40716692581403,0.419390453785397,0.44335794373392606,0.43210523665415,0.45657784155771597,0.44584984056397997,0.419790611286003,0.42079191074158295,0.447552447552447,0.4,0,0,4,1,1,0,3,2,2,0,2,1,2,1,4,4,1,3,0,3,2,1,1,4,1,1,2,1,4,3,2,0,4,2,3,3,3,0,2,1,4,0,2,0,3,4,1,4,2,4,4,4
ARHGEF10;355;,0.512502088761873,0.44923640364218703,0.538621547564412,0.49897107302778204,0.41398521599845794,0.50218512854783,0.433435041666983,0.48817815689975896,0.42216797336775896,0.431089272535895,0.617331464965505,0.441698697067164,0.46853146853146893,0.484615384615385,0,0,0,0,3,4,4,0,1,4,0,1,3,4,0,2,4,4,1,1,4,3,0,4,4,0,1,0,2,4,0,1,2,3,3,0,2,0,4,3,3,4,3,1,3,2,0,1,3,1,3,0
5031439G07RIK;324;,0.415610186384149,0.414341336190869,0.428937752219325,0.437696467055776,0.447979534970709,0.42578317507140895,0.434708698350759,0.44284855139772294,0.42747845112186206,0.44616174558754207,0.44740835330483203,0.4516255362481049,0.5244755244755239,0.430769230769231,0,0,4,0,1,1,1,4,0,0,0,3,4,2,4,2,4,1,3,2,3,2,4,4,3,4,2,3,2,4,2,1,3,4,4,1,3,2,0,1,0,1,2,1,2,2,2,4,1,1,1,1
SRRM1;591;,0.41301870165216403,0.41177368110976503,0.40956172606640795,0.43044066016134297,0.411839736101683,0.44132483930422606,0.42716213833130606,0.450938476772293,0.455826801331665,0.470109128673474,0.4619754340890329,0.44163032455412393,0.7132867132867131,0.823076923076923,0,0,1,0,1,1,2,1,2,2,0,3,1,0,3,3,0,1,0,3,1,4,3,3,3,1,4,3,0,1,4,1,4,1,4,1,2,1,4,3,2,3,0,1,0,1,2,2,2,3,3,2
SRRM1;593;,0.418059337205288,0.40865488338198797,0.405532542466216,0.42371344222109797,0.40870899151868106,0.433508096707156,0.436566686413494,0.440736245528088,0.44628078754073797,0.41614367311128997,0.449777033783959,0.433777154690055,0.643356643356643,0.615384615384615,0,0,1,3,0,2,3,1,4,0,0,1,2,3,0,2,0,1,4,1,4,3,2,1,1,4,4,2,1,3,2,2,4,0,4,4,1,1,4,3,4,4,3,4,1,4,4,0,2,0,1,3
CTTN;401;,0.399276049238501,0.3990080219441961,0.38238760746156397,0.38896431186093,0.40045369601463104,0.420321999198758,0.40059255581353703,0.383011455219034,0.4051379412606911,0.35669597671440706,0.396325786762851,0.378993936904182,0.573426573426573,0.5615384615384621,0,0,0,2,3,3,4,3,3,1,4,3,1,0,3,1,4,0,0,1,4,3,1,3,3,3,3,1,4,4,3,1,0,4,3,3,1,4,2,3,0,1,1,4,4,4,3,2,4,2,0,2
SENP3;175;,0.410317714584848,0.423026936020165,0.43384244577097103,0.440610169688239,0.439147050085325,0.399463920323757,0.4221037316272,0.44900102954214605,0.469271215940522,0.46329788176726705,0.43392540506192295,0.43347664684962295,0.6853146853146851,0.6461538461538461,0,0,3,0,4,2,4,3,4,1,4,2,1,0,4,0,3,4,0,2,0,2,0,2,2,2,3,1,3,0,2,3,2,0,2,2,1,3,0,3,0,2,0,4,2,4,1,3,2,4,3,1
TLE3;217;,0.404825364019356,0.41998442312117396,0.46409467608299204,0.45149186034199396,0.42243170495322396,0.396687542926817,0.47198843104267896,0.47524423665812104,0.46715949471208296,0.48478568358194607,0.481098871165549,0.45789107789414796,0.48251748251748205,0.515384615384615,0,0,4,0,3,3,2,4,4,4,0,4,1,0,3,3,3,3,0,0,0,4,1,0,1,2,4,2,0,1,0,0,3,1,0,0,4,4,3,1,4,0,4,1,1,0,0,3,4,3,4,0
NDRG3;332;,0.430215587182122,0.39346369941484494,0.44959428039027505,0.45172492540583203,0.417975590139469,0.476220956025087,0.43616473029032593,0.4959380934090611,0.379223353168506,0.46913821139600004,0.488832829938418,0.46753261022164705,0.433566433566433,0.5,0,0,4,2,2,3,1,3,1,1,0,4,2,2,3,1,1,3,3,3,2,3,0,4,0,4,3,1,1,1,4,1,1,0,2,0,4,0,3,0,0,4,0,3,1,4,3,3,0,1,0,4
SF3B1;223;,0.4239254748857921,0.40901825191188595,0.43201696892696395,0.446204381944829,0.451386135855348,0.44269559959425203,0.438049985370242,0.459659028404134,0.433043909598218,0.49962712286181005,0.45862919001057,0.48043139096539295,0.6013986013986011,0.530769230769231,0,0,2,0,1,2,2,2,0,1,0,4,4,2,0,3,0,4,1,1,4,1,1,4,1,1,3,3,2,2,3,0,4,3,0,0,2,2,3,1,2,3,2,0,0,1,1,3,1,2,1,2
SRRM2;1628;,0.417359789682233,0.4119435587677729,0.41433480668191297,0.416638649195713,0.410528578696267,0.44403729024832206,0.485684917344299,0.461692172157457,0.459203152593266,0.44164975921193195,0.47160920627284103,0.453495066283575,0.475524475524476,0.653846153846154,0,0,0,1,1,1,1,3,1,0,2,4,3,3,2,0,3,0,3,1,2,3,4,0,4,3,2,2,3,4,3,0,0,1,3,0,1,1,1,4,0,0,4,3,4,2,0,3,4,4,0,3
NFIB;333;,0.396029308881998,0.405104008445238,0.46537661453234,0.440363772623391,0.438489794137682,0.427497348059989,0.44630180672211295,0.461558817054867,0.42670872404177895,0.467056138346947,0.46071311475499,0.469922211403274,0.657342657342657,0.746153846153846,0,0,2,2,1,0,0,4,1,0,0,3,1,4,3,2,4,0,2,4,4,4,3,0,4,4,3,3,1,2,2,2,3,4,1,4,1,3,4,2,4,2,4,3,4,1,1,4,1,2,4,3
NCOA1;372;,0.414325780649251,0.439578587248096,0.41121313247035995,0.482708937106753,0.4185685999495661,0.426698995917766,0.420947927564373,0.45484794953645796,0.481182639735651,0.460832243245496,0.42773902126223706,0.461890847322719,0.5594405594405589,0.5846153846153841,0,0,4,2,2,0,1,1,4,4,3,2,1,2,4,1,2,3,2,0,2,0,1,4,4,0,1,2,2,0,2,0,1,3,4,3,3,4,0,0,4,3,2,2,0,3,3,3,1,3,4,2
MAPKBP1;986;,0.44170110034497706,0.388075348063577,0.46291671216585906,0.39368053183765,0.455363013039718,0.450448208211165,0.41982918581362205,0.46066008402059294,0.399016200857762,0.49283236420752,0.466146664105774,0.42884736483743197,0.39160839160839095,0.592307692307692,0,0,3,2,0,2,3,4,1,2,1,2,0,4,4,3,2,0,0,3,3,4,2,0,3,4,0,0,3,2,2,0,2,1,3,4,2,4,3,2,1,4,4,3,0,2,1,0,2,0,4,3
GPS1;503;,0.43204261390209103,0.40995612798997105,0.425113160862055,0.43681675676802,0.43953110428377296,0.424810867076791,0.423127023478096,0.45275144656024396,0.447052709363798,0.4512707817855779,0.446449758567221,0.45651341269412704,0.6013986013986011,0.6,0,0,1,3,3,4,0,2,0,3,2,4,1,1,0,3,2,2,3,2,3,3,3,1,4,0,4,1,1,0,4,3,0,1,2,4,0,2,2,4,4,0,3,2,2,0,2,1,0,3,2,3
TCOF1;1303;,0.409869851907568,0.44617408432037803,0.38510670659226703,0.399835090917974,0.426861235180024,0.365930131303373,0.413229552222124,0.40745784586784495,0.45687225514715796,0.450928884251395,0.39170341297238104,0.416410160290536,0.7132867132867131,0.623076923076923,0,0,4,0,4,0,2,0,3,2,3,2,2,4,3,3,3,4,4,2,4,2,0,2,2,2,1,2,1,2,1,0,0,4,3,3,4,4,4,3,1,3,0,1,1,0,0,3,1,2,3,2
TAF2;1099;,0.396111608289414,0.38122650655268103,0.414905971777914,0.43602810869422,0.460581792939519,0.35780928778273097,0.41273140842565,0.4378892065998471,0.43428291187372103,0.44739115914087696,0.40571218832175704,0.458682129864045,0.538461538461538,0.538461538461538,0,0,0,1,4,4,3,2,1,3,4,2,1,4,4,1,0,3,4,2,2,4,4,0,4,0,0,3,2,0,3,1,0,2,4,3,2,2,3,2,2,4,3,1,2,2,3,3,4,3,1,4
TAF2;1101;,0.40911160412741704,0.408377731241503,0.40084829963153495,0.44561287454888204,0.470529150179678,0.44509575444550104,0.42430942490256707,0.43020039571871704,0.42323086286207795,0.456003709741344,0.421224577829889,0.465228768126992,0.34965034965034997,0.392307692307692,0,0,1,0,3,0,3,2,4,0,0,4,1,0,1,1,1,2,1,3,4,0,0,3,0,2,1,3,4,3,3,3,4,2,0,1,1,2,1,4,1,0,3,1,3,0,1,3,0,2,1,1
TAF2;1103;,0.41065684893082105,0.436292101186077,0.41527460250539294,0.44538457302410106,0.44849131360256395,0.40959797325039,0.42511622857992404,0.459315971720171,0.439848080435373,0.455270531882409,0.40313361652870394,0.456761489124336,0.40559440559440596,0.43846153846153796,0,0,4,1,2,4,2,3,1,0,3,2,0,2,2,2,0,1,0,4,3,1,4,2,0,4,0,2,2,3,1,1,4,3,3,1,1,1,2,0,4,4,4,4,0,2,2,4,4,4,4,4
BUD13;200;,0.4124891663770279,0.41699402766399396,0.408945812562512,0.43700285461442107,0.412389662021633,0.43667267116745795,0.42512835005976796,0.44263251511040397,0.446977521250633,0.44039917965695896,0.44875991094886897,0.440861301894646,0.8251748251748249,0.707692307692308,0,0,4,2,3,0,1,4,1,3,4,1,3,4,2,4,0,4,3,0,2,0,2,2,2,1,4,1,4,3,1,1,1,1,0,0,3,0,1,1,1,3,3,1,2,3,0,3,0,2,2,1
BUD13;196;,0.4124891663770279,0.41699402766399396,0.408945812562512,0.43700285461442107,0.412389662021633,0.43667267116745795,0.42512835005976796,0.44263251511040397,0.446977521250633,0.44039917965695896,0.44875991094886897,0.440861301894646,0.531468531468531,0.484615384615385,0,0,4,0,0,1,2,1,1,2,0,1,3,3,2,1,1,2,0,0,2,0,3,3,4,4,3,2,1,4,0,1,3,1,1,2,4,4,1,1,0,3,1,2,0,1,0,0,4,3,4,4
BCOR;423;,0.44389645654161,0.43490540917780196,0.434646296418629,0.43675763287732305,0.45172698821435203,0.43804869673800395,0.490532083171885,0.459848398145239,0.479523721577695,0.460709106308368,0.47225652713926897,0.49310122160276504,0.65034965034965,0.530769230769231,0,0,4,1,2,3,1,2,0,3,1,0,2,4,4,1,3,3,2,4,0,0,3,0,1,2,0,1,4,0,4,1,4,4,2,2,0,2,3,2,4,1,1,3,1,2,4,2,2,1,4,0
CLK1;139;,0.4505981107183039,0.452814265212536,0.45214405980571004,0.493723895580455,0.455484081649274,0.493761761037701,0.45625097563369,0.49571133159522296,0.49220532702466296,0.47513667438509705,0.505450951244963,0.510707967782376,0.45454545454545403,0.5,0,0,1,2,0,0,3,2,1,4,1,3,4,3,3,1,4,2,2,2,0,1,1,2,0,3,0,0,2,0,0,3,3,2,2,4,0,4,2,0,3,2,2,2,2,4,1,2,4,0,4,2
ABL2;632;,0.40639471647590397,0.409071314861197,0.43708577009910204,0.43278190029386104,0.459395603208549,0.447836878319192,0.4635348837494171,0.449916472967956,0.416913666182014,0.46642781206942296,0.45862340170473903,0.441726915284399,0.6083916083916079,0.715384615384616,0,0,1,3,4,4,0,2,4,4,0,0,4,3,2,2,0,3,3,3,4,3,0,3,3,2,4,4,4,1,0,0,3,2,0,3,1,3,4,3,2,1,0,4,3,0,1,2,1,0,3,4
CLIP1;203;,0.42443721220662495,0.433963069931571,0.42637424014444203,0.45729669726911104,0.43181215039006104,0.437525550476111,0.44451631194854296,0.447279658860991,0.47695026450038597,0.458380045332419,0.45338342792357506,0.45197341252521595,0.42657342657342606,0.5538461538461539,0,0,2,3,0,2,4,0,0,2,1,4,0,4,0,4,1,1,1,2,3,2,3,0,0,4,0,1,2,2,4,2,4,0,0,3,2,1,0,2,0,1,1,4,1,2,1,0,4,1,1,2
AHNAK;5571;,0.48223199665161,0.44422378295959497,0.45923420532666703,0.525349885643898,0.433954873261045,0.491546553473478,0.342252350944753,0.47430606800069197,0.498935115666594,0.496288166129335,0.561511919504571,0.493442204038959,0.5244755244755239,0.630769230769231,0,1,3,2,4,3,0,1,4,1,1,2,4,4,0,1,1,4,3,1,2,4,0,2,3,2,4,2,0,1,3,0,4,2,1,4,2,0,1,1,1,4,2,0,3,0,3,1,0,4,2,4
MARK3;601;,0.42656713011334,0.401795302991739,0.457166020305215,0.402259109812859,0.422580380592375,0.460848789148564,0.419298457276103,0.42402553091883793,0.34767613854347995,0.45134870627806106,0.475905318600844,0.387100195174319,0.468531468531468,0.515384615384615,0,0,4,2,0,2,2,3,2,3,3,3,2,0,3,1,1,3,0,4,1,2,4,4,2,3,1,2,3,2,2,4,1,4,2,3,2,3,0,3,0,0,4,1,0,1,3,2,3,4,0,4
FIP1L1;487;,0.3915379710886479,0.40911889880496005,0.396427053761934,0.433859295246284,0.41540216873548796,0.42874586132642,0.440099729416577,0.4474035392557801,0.45374079033910497,0.440983999774186,0.438829453918906,0.44076586579559995,0.531468531468531,0.530769230769231,0,0,3,4,3,3,1,0,4,2,4,1,1,0,1,0,1,3,2,3,3,1,3,4,3,2,3,3,4,3,4,3,0,1,2,4,2,4,1,0,1,4,2,4,4,3,3,0,2,1,4,3
TRIP10;296;,0.408618615595887,0.41217782382110996,0.44893547176081205,0.43836399750671795,0.432461181031204,0.474517460824973,0.42989652491066205,0.452348324748586,0.419419957250675,0.447350049140638,0.460563277278445,0.43758071330063103,0.461538461538461,0.515384615384615,0,0,2,1,1,2,1,4,3,2,2,2,4,2,2,2,3,2,4,0,3,2,3,0,1,3,0,3,2,1,4,4,0,3,4,3,4,4,0,3,1,4,0,3,2,3,3,3,1,1,1,4
PRPF38A;209;,0.420685016548076,0.415487554618361,0.42042469348917405,0.44668977300146295,0.432106090514666,0.43696365833366796,0.44167290892949107,0.4474939289828371,0.441652142786051,0.43590950559935704,0.44860729243327796,0.45432624337951205,0.6363636363636359,0.6,0,0,3,1,3,2,2,2,2,1,1,3,4,2,3,0,3,3,0,1,1,1,0,3,1,1,2,1,0,2,4,2,1,1,3,2,0,2,1,2,3,3,2,2,4,4,2,1,4,0,1,4
MICALL1;496;,0.408032146782918,0.386358477916243,0.39819008922433297,0.43371054473542,0.414559779508966,0.411805038679711,0.423387854648952,0.42130439903419004,0.44230029459221204,0.413205381008951,0.433793942586742,0.43439227692877597,0.671328671328671,0.707692307692308,0,0,3,2,4,3,1,0,0,1,0,2,3,0,3,4,1,1,3,1,0,4,4,3,1,4,1,1,3,3,2,0,1,3,3,0,4,3,1,4,2,3,0,2,2,4,0,3,2,2,0,3
PLCB3;1105;,0.422817458296825,0.41335220786280297,0.45398013582538793,0.41250246726135104,0.47068264055692205,0.442707793064346,0.476130998530925,0.44865597969475896,0.393262501494079,0.43225974694003605,0.45438631331102297,0.41560148684021503,0.47552447552447497,0.492307692307692,0,0,1,4,3,0,3,0,0,1,3,1,2,0,0,3,1,2,1,1,4,2,4,1,2,4,4,1,3,2,3,0,0,2,4,4,4,0,4,1,3,3,3,1,0,4,0,2,4,3,2,1
PNPLA2;406;,0.45545041050784296,0.43074570928260497,0.448818958931568,0.449574915506278,0.461322125496082,0.494489035123622,0.458076329684954,0.491406604039686,0.43569638068919303,0.460017903467815,0.485867402238871,0.43753310612732893,0.41258741258741205,0.592307692307692,0,0,1,4,3,2,2,1,1,2,1,2,2,3,3,4,3,0,0,3,0,2,0,4,3,2,4,2,2,3,1,2,3,0,1,1,1,0,1,0,0,3,2,4,4,3,0,2,2,4,1,0
SF3B1;227;,0.421640016255391,0.40930120945686205,0.428345783097585,0.443251690272609,0.444390176498911,0.437389399401989,0.43960212057170206,0.45124176376189895,0.429215487995859,0.466374393688801,0.45038885438604703,0.469347431169965,0.7342657342657339,0.523076923076923,0,0,3,1,4,2,3,2,0,1,0,1,2,1,1,0,2,0,2,2,3,1,1,1,1,1,0,4,2,4,2,0,1,4,1,4,0,0,0,0,1,2,1,1,4,2,2,3,1,2,4,3
RBMXL1;163;,0.36091117252314897,0.404303194905126,0.404609753834044,0.42477289630365,0.407671163130782,0.44373522198649196,0.44673084432488,0.4437685820759629,0.44002696025942994,0.442425497156494,0.45327245762992896,0.43990252370408794,0.6013986013986011,0.684615384615385,0,0,1,3,2,0,0,3,3,2,1,0,0,0,0,3,1,2,0,0,2,1,3,4,0,2,1,4,0,2,4,1,0,2,0,0,4,3,0,0,3,4,4,4,3,3,0,0,2,1,1,1
MAST2;1261;,0.41923550612422206,0.4596925288992079,0.42807048690758204,0.471782696321854,0.427807038231544,0.457224471151965,0.477611994232529,0.46365855944255396,0.4603682794925,0.460074164652105,0.457503808469202,0.477109779815427,0.45454545454545403,0.676923076923077,0,0,4,0,4,4,2,3,1,3,2,3,1,1,3,2,1,2,3,4,0,3,2,1,4,4,1,1,1,1,1,2,4,0,0,1,3,4,2,4,0,4,1,2,4,3,3,1,2,0,0,3
MAP4;667;,0.39304765264893604,0.42346935066901503,0.39449327566110903,0.415189995770285,0.44362024363313707,0.409933199239999,0.4240689670142899,0.40188849462774107,0.405821581680493,0.43666304464688505,0.42330612235208104,0.43451248536732207,0.741258741258741,0.707692307692308,0,0,0,2,3,4,4,4,3,1,0,3,1,1,4,1,2,1,1,4,2,1,1,3,2,0,3,2,4,3,3,2,4,3,4,0,2,4,2,1,2,2,0,3,4,4,2,0,1,3,2,3
SETD2;1326;,0.42697531099689096,0.403157468130043,0.406002995687252,0.490552301102437,0.441928232685651,0.416233761963405,0.407855841542583,0.43563514475313203,0.463089602959036,0.42085146920775895,0.43994321317940294,0.460727595699887,0.6223776223776221,0.5615384615384611,0,0,3,0,3,0,3,4,3,0,1,2,2,4,4,0,0,2,3,2,3,1,0,2,3,0,0,1,3,2,4,1,1,2,1,0,0,3,1,0,0,0,2,4,1,1,1,4,2,4,1,1
RALGAPA1;859;,0.588883909007364,0.479234874699181,0.518519337985671,0.512420061832152,0.542025899343668,0.525054762587592,0.482781192944995,0.49009986471781997,0.45429051841360396,0.46346771631022604,0.472128831420151,0.46759215912163204,0.48951048951048903,0.6461538461538461,0,0,1,4,2,0,0,2,3,1,1,0,1,1,2,4,3,2,3,2,0,2,0,4,2,4,4,3,3,3,2,4,0,0,2,3,3,0,0,0,2,3,3,2,2,1,3,3,2,0,2,4
ZNRF2;107;,0.40369370319730496,0.411165220905398,0.420341024508021,0.423342855913229,0.43126930896810906,0.43021559739963894,0.446655250973383,0.449119071882691,0.45291805911055394,0.46924908463600606,0.462233906876636,0.45504475208167405,0.5244755244755239,0.523076923076923,0,0,2,3,4,1,4,3,2,4,0,3,0,4,1,2,1,0,3,3,2,2,0,1,3,1,0,4,0,1,3,1,2,0,3,0,2,4,3,1,2,4,0,0,3,1,2,2,0,0,0,2
TRP53BP1;268;,0.424287968797057,0.434007849921282,0.435703959966812,0.41908164307361,0.44513074110474293,0.44053307168233496,0.45168869705396003,0.458779458528916,0.412879702381721,0.442512743608201,0.40592159607618505,0.44619471091503904,0.797202797202797,0.6692307692307691,0,0,3,1,1,4,3,2,0,4,1,3,1,3,4,0,1,1,0,2,2,2,2,2,0,2,0,4,3,0,4,1,1,0,3,2,0,1,0,1,0,3,3,3,1,3,3,4,3,2,0,0
NUP98;670;,0.399596466572433,0.419235798490868,0.45522197478841403,0.41808519147180795,0.4277483014524279,0.40849051268960795,0.526966555493419,0.5147490682116599,0.488985727951976,0.568018447457616,0.5304151003346961,0.5658353516436451,0.5594405594405589,0.5615384615384611,0,0,2,0,0,4,4,0,1,2,1,3,3,4,1,2,2,1,2,4,1,2,1,4,0,0,0,2,2,3,3,1,4,1,4,3,0,2,3,1,1,3,2,1,0,3,4,4,0,1,0,1
SPHK2;364;,0.385022122241443,0.410257054316723,0.397635727826318,0.42513572988539,0.454362473039965,0.39099615974179297,0.413181584588837,0.40579841104281605,0.39537943149647,0.41866456747222996,0.394241680664144,0.396754766960369,0.47552447552447497,0.538461538461538,0,0,3,4,3,4,1,1,0,3,0,3,2,0,4,4,4,0,4,3,2,0,0,1,1,1,0,4,3,4,0,4,0,3,4,0,4,2,3,3,3,1,2,1,4,0,2,4,2,3,1,4
SRRT;67;,0.432031385823135,0.41826541323756394,0.4229882601729821,0.45587603283399897,0.42738534144501594,0.44006180323676103,0.42947668720207505,0.45327093383303096,0.45342034401033504,0.44535213957415903,0.4559477484427071,0.45362660265873,0.5594405594405589,0.653846153846154,0,0,1,3,4,0,3,1,1,0,4,2,4,2,2,0,0,3,4,3,1,1,0,2,0,2,0,4,1,0,2,1,3,4,1,0,4,0,4,1,1,3,0,0,3,0,3,3,1,2,2,1
P33MONOX;179;,0.4408866870175949,0.4044753790606671,0.35297953007770794,0.381376124652277,0.42822550930810205,0.37033541827533095,0.45868272507118607,0.370857722328806,0.441195010798627,0.37314095537660497,0.41624141467490894,0.42538647692334103,0.7342657342657339,0.5692307692307691,0,0,2,0,4,0,2,1,0,0,2,3,1,1,0,4,2,1,1,0,3,2,0,3,4,3,2,0,0,0,2,2,0,2,3,3,1,1,1,3,1,3,2,0,1,2,4,3,4,1,0,4
MYO18A;1966;,0.392113813778329,0.39850368320547797,0.42857714062268804,0.411402483280928,0.447592108628642,0.41454368726128205,0.45082671316126705,0.451802264123774,0.40776981089996706,0.431932115080005,0.432625335670484,0.402064000465443,0.45454545454545403,0.430769230769231,0,0,2,1,3,4,2,2,2,3,4,1,3,3,4,1,3,1,1,1,1,0,4,1,4,4,1,2,2,1,1,4,2,2,4,2,0,0,3,4,2,1,4,0,0,1,1,4,4,2,3,2
PPP1R18;212;,0.451451431317522,0.45455663960417897,0.45460566195967206,0.46239140937613704,0.42597847030431896,0.4706788917894679,0.47187106833989895,0.50162780759945,0.489567292405496,0.516151388368877,0.505743747413928,0.48332448679081896,0.7342657342657339,0.5846153846153841,0,0,1,2,2,0,4,4,4,0,1,2,3,0,0,3,4,0,1,4,1,0,2,3,4,0,1,4,4,0,2,0,2,3,2,2,2,3,2,3,4,0,2,0,4,3,0,4,3,1,3,4
BOD1L;637;,0.405148214203299,0.41881905929283497,0.43994236816343396,0.499903272207258,0.450879120478485,0.433742662451372,0.538304478051282,0.5376012105343391,0.488090777599248,0.512688546157632,0.550991323655903,0.5799493392573721,0.5174825174825171,0.5,0,0,4,0,2,1,0,1,3,3,2,2,4,1,2,2,2,0,0,2,0,4,4,4,2,3,3,0,0,4,0,3,1,3,1,2,1,2,2,2,4,2,0,0,1,4,3,4,1,2,1,4
SEC16A;2104;,0.400658508194971,0.40921275716060496,0.42530283023432597,0.42380995424819395,0.45156063617094,0.41370470336922294,0.47162430666273,0.46218517725223707,0.43826396132883705,0.481947815540112,0.45470758465854205,0.49192012288471104,0.531468531468531,0.5692307692307691,0,0,2,0,4,2,1,3,2,2,0,0,4,0,4,3,3,3,0,1,0,1,3,0,3,3,1,0,0,4,1,4,1,0,2,0,1,2,2,2,1,1,1,0,1,0,4,2,2,1,3,1
RPS27;11;,0.42818839537855796,0.43210124037050107,0.44768050448413105,0.441485467879563,0.45902285772513396,0.44767913491123706,0.455239442940897,0.448648924671878,0.433123746464535,0.46354904158649696,0.45238584737459997,0.443207021607678,0.5874125874125871,0.46923076923076895,0,0,3,0,2,2,3,1,4,1,0,2,4,4,2,0,0,1,1,3,4,3,3,2,2,3,4,2,4,1,2,4,1,1,4,3,4,2,2,1,1,2,1,0,0,2,1,0,1,1,3,2
LRP1;4521;,0.443775060048363,0.44286448243016896,0.457729174870188,0.49658701662182597,0.45232092549322905,0.488179294887335,0.460732197207034,0.494733806527927,0.458529838898265,0.484106004391298,0.484298567997228,0.462492854612502,0.503496503496503,0.538461538461538,0,0,0,1,1,1,3,2,4,3,4,3,1,3,0,3,2,0,0,1,0,0,2,4,4,0,3,2,3,0,4,0,0,4,4,3,4,1,4,3,2,4,4,4,3,1,3,3,1,2,0,3
EIF4B;422;,0.464056444275238,0.427130461834421,0.410431983067649,0.44811122463079706,0.39431143213509096,0.44814746684294393,0.5174021356456691,0.544880964371805,0.5495541293702121,0.498909393232568,0.529542518834534,0.561199212650938,0.503496503496503,0.638461538461538,0,0,3,4,2,3,3,0,0,3,3,3,0,3,1,1,4,1,3,4,0,4,1,4,0,2,0,2,4,4,2,0,1,3,1,2,2,1,2,0,2,2,3,0,0,3,4,0,2,0,4,2
MLLT4;1172;,0.4515354602071,0.42909967517425796,0.47769057615254706,0.466877090017069,0.46172399456471,0.45946114890243894,0.41683376890197205,0.483324977046217,0.46700626161021896,0.47055689662926703,0.490471878760314,0.46242114290378494,0.356643356643356,0.538461538461538,0,0,2,1,0,0,3,4,2,2,4,4,2,1,3,2,0,4,0,2,2,3,1,3,1,3,4,1,4,3,2,2,4,0,3,2,3,3,1,2,1,0,3,3,0,0,4,1,2,1,2,1
SRRM2;785;,0.43274395767123996,0.420365182506375,0.4222753898840229,0.4763915159683789,0.439225929333193,0.491826802649867,0.4422761775055,0.439128976274314,0.46173991047791896,0.464536318749367,0.5380903157765929,0.46369865508447705,0.531468531468532,0.6461538461538461,0,0,3,2,0,4,0,1,3,3,3,1,0,0,3,0,2,0,1,3,3,0,2,3,2,0,4,3,4,3,2,2,1,3,0,3,2,0,2,0,0,4,1,4,0,0,1,4,2,4,3,2
GM340;386;,0.419023871900914,0.4082075628229149,0.448293456369363,0.44129079432778,0.452334863649254,0.45238392015502604,0.431359711182767,0.45752838018754,0.409516226668327,0.471033931669141,0.446996585501106,0.4325316159505229,0.5244755244755239,0.6461538461538461,0,0,0,4,4,2,4,2,3,1,0,0,1,3,1,1,1,1,1,2,3,0,3,2,0,0,4,3,2,2,2,1,4,3,0,1,2,4,1,1,3,3,4,3,4,0,1,0,2,0,2,0
BC037034;517;,0.47422388532583604,0.42493116668028,0.44399853620790797,0.46691016085814796,0.474711145802642,0.45966096703490206,0.505474547917457,0.46861667565211995,0.456764072046024,0.44904852431104497,0.47223723775545595,0.486160838200813,0.34965034965034997,0.484615384615385,0,0,2,4,2,1,3,4,1,2,4,0,3,0,1,3,1,2,0,1,2,3,0,1,2,1,3,0,0,0,0,0,4,0,0,2,4,3,0,3,4,2,1,1,4,3,3,2,0,0,2,0
PPP1R3D;54;,0.38588723827113597,0.380770969078998,0.37303059647507003,0.45167344467024895,0.437125169883976,0.384849893842502,0.39740007502928004,0.413407171051336,0.439246458712486,0.42357910404982396,0.361321173943019,0.461519234204603,0.447552447552447,0.638461538461538,0,0,1,0,0,0,0,1,4,0,3,1,2,4,3,2,0,2,2,2,1,2,0,0,1,2,0,1,4,2,2,3,3,1,3,2,0,2,3,3,0,0,3,3,0,4,2,0,4,0,3,0
FXR1;449;,0.404204006007407,0.41510461256057896,0.42080340884575895,0.429352266504267,0.45015797838170496,0.413666742775927,0.44239788857161,0.43276863583570396,0.44841928658797,0.44018982141198204,0.435937085326799,0.42592738246784,0.419580419580419,0.5,0,0,1,2,4,1,0,0,1,2,0,3,3,2,1,4,4,2,2,1,2,4,2,1,3,4,4,3,1,0,4,2,1,2,2,2,3,2,1,0,1,4,2,1,2,4,0,0,1,3,2,2
